,AUC,precision,recall,F-measure,Gmean
0,0.8578058928227279,0.86,0.7,0.7238095238095237,0.8193471094170519
1,0.8556516197987762,0.71,0.6,0.6071428571428571,0.7489538663289667
2,0.8833333333333333,0.86,0.75,0.7619047619047619,0.8511308339366301
3,0.8833333333333333,0.86,0.75,0.7619047619047619,0.8511308339366301
4,0.8829433504517681,0.86,0.75,0.7619047619047619,0.8511308339366301
5,0.8578058928227279,0.86,0.7,0.7238095238095237,0.8193471094170519
6,0.882386178500548,0.8099999999999999,0.75,0.7404761904761904,0.8497506917765874
7,0.8822025237714388,0.8099999999999999,0.7,0.7119047619047618,0.8229557725334751
8,0.8819890409309187,0.8099999999999999,0.75,0.7404761904761904,0.8497506917765874
9,0.8874196510560147,0.8800000000000001,0.8,0.7904761904761906,0.8780694639933533
10,0.8578058928227279,0.86,0.7,0.7238095238095237,0.8193471094170519
11,0.9077134986225894,0.86,0.65,0.6952380952380952,0.7925521901739396
12,0.8577925303707717,0.86,0.7,0.7085714285714285,0.8097094776993206
13,0.882386178500548,0.8099999999999999,0.75,0.7404761904761904,0.8497506917765874
14,0.8578058928227279,0.86,0.7,0.7238095238095237,0.8193471094170519
15,0.882386178500548,0.8099999999999999,0.75,0.7404761904761904,0.8497506917765874
16,0.8578058928227279,0.86,0.7,0.7238095238095237,0.8193471094170519
17,0.8833333333333333,0.86,0.75,0.7619047619047619,0.8511308339366301
18,0.8572084481175389,0.8099999999999999,0.65,0.6585714285714286,0.7815344162961656
19,0.8829371426878758,0.86,0.75,0.7619047619047619,0.8511308339366301
20,0.8833333333333333,0.86,0.65,0.6952380952380952,0.7925521901739396
21,0.8315891802423789,0.8099999999999999,0.6,0.6204761904761904,0.7497506917765874
22,0.8577996850588356,0.86,0.7,0.7333333333333332,0.8243359146935179
23,0.8823686065974542,0.86,0.7,0.7238095238095237,0.8193471094170519
24,0.882277318640955,0.8099999999999999,0.7,0.7119047619047618,0.8229557725334751
25,0.8574097021772703,0.86,0.7,0.7238095238095237,0.8193471094170519
26,0.8577996850588356,0.86,0.7,0.7085714285714285,0.8097094776993206
27,0.8585858585858586,0.86,0.7,0.7085714285714285,0.8097094776993206
28,0.881415403320244,0.8099999999999999,0.7,0.7119047619047618,0.8229557725334751
29,0.8833333333333333,0.86,0.75,0.7619047619047619,0.8511308339366301
