,AUC,precision,recall,F-measure,Gmean
0,0.7780773245697694,0.4609409887128065,0.931183932346723,0.6142148488967029,0.7556994289091532
1,0.7787793860338612,0.4585561708604553,0.945031712473573,0.6155396769407011,0.7567700107352302
2,0.7824013198143266,0.4625918991717436,0.958985200845666,0.6214377837767922,0.7606361461190696
3,0.7762000610252141,0.4566157086934098,0.9404862579281185,0.6119891415135277,0.7521187525806977
4,0.7731435671535007,0.4501070116246656,0.9264270613107822,0.6037002183221605,0.7449924231986612
5,0.774111480374239,0.45331872796722983,0.945031712473573,0.6105087546742487,0.7505173219085857
6,0.7780836060747365,0.4526176141431617,0.945031712473573,0.6105362078496407,0.7519810613969484
7,0.7719080580750536,0.45007130124777184,0.9266384778012684,0.6034628670665582,0.7446840169314388
8,0.7840074537381714,0.46209502384692824,0.9451374207188159,0.6185186954904607,0.7595472237620668
9,0.7761677656424218,0.4500941141428192,0.9358350951374208,0.6060779632166001,0.7479206610997094
10,0.7851125446756985,0.46232193041373054,0.9402748414376321,0.6177674703160065,0.7588871918081597
11,0.7751026427321299,0.4554290742404959,0.9264270613107822,0.6088545344032614,0.7513167452930352
12,0.7833740950502809,0.4590910363390274,0.9496828752642706,0.6167839673108917,0.7572923331393536
13,0.7746282850869232,0.45388137451567206,0.9265327695560254,0.6073559120617944,0.7493411133093868
14,0.7827661027214482,0.46023987350438933,0.9403805496828752,0.6161502652833922,0.757936361651046
15,0.7745803353187631,0.456569273471526,0.9218816067653277,0.6082668113068741,0.7500002940560305
16,0.7833756602863531,0.4593044978985283,0.9402748414376321,0.6153829724971562,0.7570529852753377
17,0.7726216750118441,0.4447717408379928,0.9217758985200846,0.5984670008354219,0.7407128917733677
18,0.7747815799673264,0.4490381480210702,0.9451374207188161,0.606979908146951,0.747586279159911
19,0.7782890426258167,0.45482499128442655,0.9357293868921776,0.6099088913602552,0.7508688753992583
20,0.7780816664819907,0.4560894894723509,0.9358350951374208,0.6112087746976185,0.7528077306148943
21,0.7778741851773875,0.45328372061168326,0.9402748414376321,0.609730689023927,0.7500247344066124
22,0.7783313895016799,0.45815521202281345,0.9496828752642706,0.615963392412178,0.756399080238754
23,0.7776700920479372,0.4573145442524894,0.945031712473573,0.6136784390136121,0.7531610832965332
24,0.7808526102089133,0.4576077115501397,0.9449260042283297,0.6147410391496756,0.7557789093860826
25,0.7810738264112619,0.4617808146217026,0.9404862579281182,0.617329870956853,0.7588033082060939
26,0.7752857846676766,0.45250579095176596,0.9358350951374208,0.6077566638155112,0.748649548994056
27,0.7801499076426637,0.458099582713122,0.9496828752642706,0.6167885896646418,0.7590827798653466
28,0.7755722652055818,0.4528104840954061,0.945031712473573,0.6101333861634086,0.750421914277097
29,0.7804254221318749,0.46039366141287863,0.9404862579281182,0.6157157309573246,0.7564432047099308
