,AUC,precision,recall,F-measure,Gmean
0,0.7127468010241167,0.5875,0.7108333333333333,0.6383878030262902,0.7034382543344544
1,0.7908252672629779,0.6694284731436435,0.7491666666666666,0.7008862433862434,0.7636207794863341
2,0.7719154118804598,0.616187527642636,0.7116666666666667,0.657342564239116,0.7263884945554873
3,0.7782881988922671,0.6862191711161963,0.7491666666666666,0.701645557744629,0.7583494892328224
4,0.746344428366926,0.5819444444444445,0.71,0.6371609454801305,0.7078089704751663
5,0.802631457174238,0.6634285159285159,0.75,0.6987274638208425,0.7576129602770622
6,0.7829158249227381,0.6767717086834735,0.7375,0.6995316514671354,0.758093293876483
7,0.7436653030677305,0.6541830065359477,0.6441666666666668,0.6229761904761905,0.7000608100525214
8,0.8002152278045525,0.6897875816993465,0.7758333333333333,0.7286861841510798,0.7893470495871815
9,0.7677418651659311,0.6754147812971343,0.6975,0.6845238095238095,0.7518408983312623
10,0.7279088670965614,0.6291497975708502,0.6425,0.6342857142857142,0.711168289517497
11,0.8027936168474445,0.666936950218684,0.7625,0.7095416787404617,0.7745726441056799
12,0.7676195823322594,0.6103494029190624,0.71,0.653133479096968,0.723581248610329
13,0.6930438873682907,0.5801336675020885,0.6699999999999999,0.608427807486631,0.6792277107315379
14,0.7718843168271663,0.7080409356725146,0.7224999999999999,0.7050750388131792,0.7638635411810982
15,0.825260373911601,0.6876835582717935,0.7883333333333333,0.7316683165594237,0.7907119349664236
16,0.7453186187692434,0.6058367071524966,0.6833333333333333,0.6339969834087481,0.704708763556592
17,0.77182609898519,0.6122251082251082,0.7366666666666667,0.6563109263109264,0.723602343048436
18,0.7188150176813051,0.5910256410256409,0.6166666666666666,0.5892626072592118,0.6668582413629823
19,0.7419176310969241,0.6072766884531591,0.6975,0.6376984126984127,0.7025400366836875
20,0.7279730665665402,0.6001840759186969,0.6991666666666666,0.6420041446120044,0.7130019069703822
21,0.7417200992737941,0.6317235396182765,0.6841666666666667,0.6471457548536655,0.70136696023539
22,0.7853523540274742,0.6408776844070961,0.7766666666666666,0.6970454545454545,0.7478535823264296
23,0.8049770956412303,0.6643761501656238,0.7891666666666668,0.7156656346749227,0.7734205353744772
24,0.7158265224001664,0.6016190476190476,0.6958333333333334,0.635502204551826,0.7046745797586988
25,0.6980386802526326,0.5416939621004772,0.6591666666666666,0.5936668723433429,0.6689750505092664
26,0.8018454593327506,0.6684269162210338,0.7358333333333333,0.6950654679220043,0.7588611887389598
27,0.7854270061509951,0.6255242966751917,0.79,0.6920274034908181,0.7480661797664796
28,0.7315419670618323,0.57825311942959,0.6566666666666666,0.6072021116138764,0.6848370913380146
29,0.7753552532063077,0.6732976827094473,0.6558333333333334,0.6575213675213675,0.7278691112649337
