,AUC,precision,recall,F-measure,Gmean
0,0.9067290102472715,0.7208263258536065,0.7977638352638353,0.7493724804821192,0.8747685372515251
1,0.9220678139163883,0.7545654399410705,0.8174227799227799,0.7769494034985098,0.8876630915320238
2,0.9032997221774342,0.759197874181189,0.7619047619047619,0.7522670965611319,0.8581875564926402
3,0.9195468464840624,0.7402025150099057,0.8121299871299872,0.7681746173627053,0.8844329701248519
4,0.9202983050300564,0.7598811756757181,0.8103603603603604,0.7786571906111955,0.8850667037097834
5,0.9153930145737058,0.732694468681675,0.7906370656370656,0.756247925383153,0.8731761623007606
6,0.9166115933795533,0.7624900108544617,0.7905888030888031,0.769797379974698,0.8746367637294709
7,0.9083204917070942,0.7708090427456741,0.7906370656370656,0.7757139069358554,0.8757045971140774
8,0.9214993680949654,0.7435870147198089,0.7995817245817246,0.7633532424203345,0.8776697786621795
9,0.90844043505588,0.7540488406756969,0.7888352638352638,0.7656285383037708,0.8734079370245726
10,0.9184365683449558,0.7430602270897328,0.8102960102960102,0.7681475195374685,0.8832161375136988
11,0.9159405722101213,0.7503004744278247,0.7994851994851995,0.764216119103038,0.8773311399645847
12,0.9205920088904957,0.7482700341620977,0.8031209781209782,0.7690031285358236,0.8803913762348777
13,0.9041234986441852,0.7560936006231602,0.8013835263835263,0.7698437717056835,0.879369200305281
14,0.9161336085332479,0.7632270281130512,0.8030727155727156,0.7760896938427211,0.8812519263015514
15,0.9064604928016892,0.7421941079237089,0.7888674388674388,0.7563448275571233,0.8715314273685528
16,0.9170518075670846,0.7365240099386441,0.8085263835263834,0.7621251188242162,0.8813841351048997
17,0.9015328623697516,0.7618454147741333,0.7709298584298585,0.7593234746849619,0.8638466507909378
18,0.900152383018064,0.7628052055584396,0.7781531531531531,0.7630021350966395,0.8677885035158704
19,0.9078372473005054,0.7511457916499933,0.7995334620334621,0.7685014136255448,0.878667683126741
20,0.9210641555587377,0.7491992321404085,0.7781370656370656,0.7599084802747799,0.8678938793188825
21,0.9040614008696973,0.7450212138471247,0.7780727155727156,0.750670553593534,0.865381674751189
22,0.9075249050003431,0.751915267531797,0.7708172458172459,0.7535990795981382,0.8624336638511293
23,0.9036809246308095,0.721539541238975,0.7673423423423423,0.7393900171187708,0.8597473921664287
24,0.909875602965243,0.7382189233854902,0.7674227799227801,0.7435488370814547,0.8593088697619512
25,0.9161160722325377,0.7491195700850874,0.7942728442728442,0.763364628928014,0.87522223542452
26,0.916373461477423,0.7510756790158198,0.7870173745173744,0.763595703753356,0.8721003288377798
27,0.9050778713326199,0.7496484702192919,0.7905566280566282,0.764176543626181,0.8740293010686966
28,0.9128932525621191,0.7629510147284662,0.7798906048906049,0.7615328097852497,0.8680629534191082
29,0.9180626405261556,0.7228403598281418,0.7941763191763191,0.7483024687581156,0.8728216052598681
