,AUC,precision,recall,F-measure,Gmean
0,0.968214978063463,0.9343822843822844,0.9136363636363637,0.9207792207792208,0.9515578674079395
1,0.9759565350474442,0.9166666666666666,0.8651515151515152,0.8830848861283643,0.9226200474961607
2,0.967300955684794,0.9404761904761905,0.9318181818181819,0.9328294893512284,0.9608942831633354
3,0.9669574533210896,0.9166666666666666,0.8818181818181818,0.8945134575569359,0.9325258120675033
4,0.9662212699384416,0.9071428571428571,0.9151515151515153,0.9062653867871259,0.9500389363274202
5,0.975392121397631,0.932867132867133,0.8469696969696969,0.8808074534161492,0.9141758568702378
6,0.9643318708975275,0.9038095238095238,0.8984848484848484,0.8889377289377289,0.9386115713493657
7,0.9764717885930008,0.9071428571428571,0.95,0.9237602108036891,0.9681314902700814
8,0.9744065231438969,0.8810489510489511,0.9318181818181819,0.9001714806932197,0.9569074134843174
9,0.9684624017957351,0.9358974358974359,0.9318181818181819,0.9302653867871259,0.9608191582952822
10,0.9784511784511785,0.95,0.8984848484848484,0.9164182194616977,0.942541825945208
11,0.9663112607557052,0.9097069597069597,0.9136363636363637,0.9056866322083714,0.9491184728034368
12,0.9753103424820596,0.9097069597069597,0.9318181818181819,0.9161628226845618,0.9589041839058972
13,0.9733309526238819,0.9038095238095238,0.8984848484848484,0.8889377289377289,0.9386115713493657
14,0.9672252831343742,0.9222943722943722,0.8803030303030303,0.8916277056277057,0.9312804095403491
15,0.9729874502601775,0.8966666666666667,0.8984848484848484,0.8915251415251415,0.9398796369392137
16,0.9683765262048091,0.9358974358974359,0.9318181818181819,0.9309030679465462,0.9608616263432401
17,0.9759565350474442,0.9166666666666666,0.8984848484848484,0.9049030679465462,0.941894917145671
18,0.9639883685338231,0.8800000000000001,0.8651515151515152,0.8610113075330466,0.9196122053317014
19,0.967300955684794,0.9238095238095237,0.9318181818181819,0.9241338371773153,0.9599017212053331
20,0.9662253851647791,0.9133333333333333,0.9318181818181819,0.9178660309095091,0.9589369059706122
21,0.9753103424820596,0.9097069597069597,0.8803030303030303,0.8838684503901895,0.9298436031539266
22,0.9657101316192225,0.9051282051282051,0.8984848484848484,0.8989030679465462,0.9410222089296016
23,0.9759565350474442,0.9333333333333332,0.9166666666666667,0.9231225296442688,0.9521949612545546
24,0.9692046729925519,0.9666666666666666,0.9318181818181819,0.9469320534537926,0.9628092575527203
25,0.9664830119375574,0.9162004662004662,0.8651515151515152,0.8816356107660456,0.9224907770631171
26,0.9784511784511785,0.95,0.8984848484848484,0.9164182194616977,0.942541825945208
27,0.96714280855695,0.9217948717948719,0.9318181818181819,0.9229320534537925,0.9598640890438043
28,0.9653215658266163,0.8976190476190476,0.8984848484848484,0.8870113075330466,0.9386267260383068
29,0.9684624017957351,0.9343822843822844,0.9136363636363637,0.9207792207792208,0.9515578674079395
