,AUC,precision,recall,F-measure,Gmean
0,0.9922681359044996,0.6905982905982906,0.9618181818181817,0.8022788605697151,0.9725643425908956
1,0.9922681359044996,0.6971342383107089,0.9618181818181817,0.8072049689440994,0.9729021803720548
2,0.9922681359044996,0.6905982905982906,0.9618181818181817,0.8022788605697151,0.9725643425908956
3,0.9922681359044996,0.6905982905982906,0.9618181818181817,0.8022788605697151,0.9725643425908956
4,0.9922681359044996,0.7034188034188035,0.9618181818181817,0.810183998909636,0.9729143023298805
5,0.9922681359044996,0.7034188034188035,0.9618181818181817,0.810183998909636,0.9729143023298805
6,0.9922681359044996,0.6905982905982906,0.9618181818181817,0.8022788605697151,0.9725643425908956
7,0.9922681359044996,0.6905982905982906,0.9618181818181817,0.8022788605697151,0.9725643425908956
8,0.9922681359044996,0.6905982905982906,0.9618181818181817,0.8022788605697151,0.9725643425908956
9,0.9922681359044996,0.6905982905982906,0.9618181818181817,0.8022788605697151,0.9725643425908956
10,0.9922681359044996,0.6905982905982906,0.9618181818181817,0.8022788605697151,0.9725643425908956
11,0.9922681359044996,0.6905982905982906,0.9618181818181817,0.8022788605697151,0.9725643425908956
12,0.9922681359044996,0.6905982905982906,0.9618181818181817,0.8022788605697151,0.9725643425908956
13,0.9922681359044996,0.6905982905982906,0.9618181818181817,0.8022788605697151,0.9725643425908956
14,0.9922681359044996,0.7034188034188035,0.9618181818181817,0.810183998909636,0.9729143023298805
15,0.9922681359044996,0.6905982905982906,0.9618181818181817,0.8022788605697151,0.9725643425908956
16,0.9922681359044996,0.7034188034188035,0.9618181818181817,0.810183998909636,0.9729143023298805
17,0.9922681359044996,0.7034188034188035,0.9618181818181817,0.810183998909636,0.9729143023298805
18,0.9922681359044996,0.6905982905982906,0.9618181818181817,0.8022788605697151,0.9725643425908956
19,0.9922681359044996,0.7034188034188035,0.9618181818181817,0.810183998909636,0.9729143023298805
20,0.9922681359044996,0.7034188034188035,0.9618181818181817,0.810183998909636,0.9729143023298805
21,0.9922681359044996,0.6905982905982906,0.9618181818181817,0.8022788605697151,0.9725643425908956
22,0.9922681359044996,0.6905982905982906,0.9618181818181817,0.8022788605697151,0.9725643425908956
23,0.9922681359044996,0.6905982905982906,0.9618181818181817,0.8022788605697151,0.9725643425908956
24,0.9922681359044996,0.6905982905982906,0.9618181818181817,0.8022788605697151,0.9725643425908956
25,0.9922681359044996,0.6905982905982906,0.9618181818181817,0.8022788605697151,0.9725643425908956
26,0.9922681359044996,0.6905982905982906,0.9618181818181817,0.8022788605697151,0.9725643425908956
27,0.9922681359044996,0.7034188034188035,0.9618181818181817,0.810183998909636,0.9729143023298805
28,0.9922681359044996,0.7034188034188035,0.9618181818181817,0.810183998909636,0.9729143023298805
29,0.9922681359044996,0.7034188034188035,0.9618181818181817,0.810183998909636,0.9729143023298805
