,AUC,precision,recall,F-measure,Gmean
0,0.5687940006121823,0.14935755498107978,0.4606060606060606,0.22349034662233466,0.5607577734065605
1,0.5799051117232935,0.14077276843751857,0.4590909090909091,0.21368843742191176,0.5456678847313636
2,0.5997857361493725,0.17556112852664577,0.5106060606060606,0.25690413275318935,0.59257224954935
3,0.5922057273067374,0.1406343524240881,0.47575757575757577,0.21460137085137085,0.5554860187345276
4,0.5983318028772574,0.14852087683654083,0.509090909090909,0.22797663060290665,0.5763343353017627
5,0.595117845117845,0.14511183261183258,0.4742424242424243,0.22053000671644737,0.5616282769869764
6,0.5819712274257728,0.17715106972770767,0.45606060606060606,0.25246632405319136,0.5770319347313861
7,0.6130575729749282,0.16772529529441185,0.5272727272727272,0.2533341935310762,0.60485262356123
8,0.5997704315886134,0.1813702676633711,0.5621212121212121,0.2723938865622997,0.6258373370205502
9,0.6058922558922558,0.16416704374057314,0.4909090909090909,0.24381658074365137,0.5832718157000288
10,0.6125650443832262,0.16936360699439254,0.5257575757575758,0.253736266044831,0.6009072234672956
11,0.5989773770765506,0.16023280423280423,0.4606060606060606,0.23446966593112392,0.5684091128733307
12,0.5919140903989389,0.1717897662750604,0.5272727272727272,0.256891495601173,0.6053484180898654
13,0.5969831464321821,0.16993104934281403,0.543939393939394,0.25650961542990236,0.607236145355927
14,0.5697178395525503,0.18343888629602917,0.4924242424242424,0.26110599961663794,0.593578233981277
15,0.580700948882767,0.16288706471675005,0.543939393939394,0.2496123816683876,0.6049099620205487
16,0.6003979185797368,0.17720462543991955,0.5454545454545454,0.26365377567381,0.6122878028799412
17,0.5919957147229874,0.17939949165755617,0.509090909090909,0.26263184648621174,0.6020530968140834
18,0.5702785430058157,0.16073674752920036,0.4742424242424243,0.2351938822996395,0.5700747672257895
19,0.6037802265074993,0.16692253580238564,0.5272727272727272,0.25153633590444596,0.6018663820773973
20,0.6203703703703703,0.1578614434279459,0.543939393939394,0.24320512820512818,0.5981245456855818
21,0.5859691187974017,0.17626184323858746,0.5454545454545454,0.2627893428789285,0.6104921790471346
22,0.5753290480563208,0.15376360093108862,0.4363636363636364,0.22566748566748568,0.5555892712805586
23,0.6028466483011937,0.1623994991556551,0.4924242424242425,0.24113359444429056,0.580619291286208
24,0.5961432506887052,0.1567071524966262,0.47424242424242424,0.23359830891446814,0.5733049701180984
25,0.5844658708295072,0.18221662629096008,0.509090909090909,0.26258568902172974,0.599676408897083
26,0.6021060003153667,0.17189708141321042,0.4893939393939394,0.2521455242977619,0.5891231198343276
27,0.5839538637059297,0.16064126349840638,0.49393939393939396,0.2406363908665699,0.5793138094371322
28,0.5831051562456521,0.15617487509909111,0.4909090909090909,0.23502103098884067,0.5791490412462247
29,0.5773804775641322,0.1364558179006472,0.4606060606060606,0.2086935848315159,0.5491643259084931
