,AUC,precision,recall,F-measure,Gmean
0,0.9868686868686868,0.8258064516129032,0.9,0.7885714285714286,0.8975959507174662
1,0.9868686868686868,0.8258064516129032,0.9,0.7885714285714286,0.8975959507174662
2,0.9868686868686868,0.8258064516129032,0.9,0.7885714285714286,0.8975959507174662
3,0.9868686868686868,0.8258064516129032,0.9,0.7885714285714286,0.8975959507174662
4,0.9868686868686868,0.8258064516129032,0.9,0.7885714285714286,0.8975959507174662
5,0.9868686868686868,0.8258064516129032,0.9,0.7885714285714286,0.8975959507174662
6,0.9868686868686868,0.8258064516129032,0.9,0.7885714285714286,0.8975959507174662
7,0.9868686868686868,0.8258064516129032,0.9,0.7885714285714286,0.8975959507174662
8,0.9868686868686868,0.8258064516129032,0.9,0.7885714285714286,0.8975959507174662
9,0.9868686868686868,0.8258064516129032,0.9,0.7885714285714286,0.8975959507174662
10,0.9868686868686868,0.8258064516129032,0.9,0.7885714285714286,0.8975959507174662
11,0.9868686868686868,0.8258064516129032,0.9,0.7885714285714286,0.8975959507174662
12,0.9868686868686868,0.8258064516129032,0.9,0.7885714285714286,0.8975959507174662
13,0.9868686868686868,0.8258064516129032,0.9,0.7885714285714286,0.8975959507174662
14,0.9868686868686868,0.8258064516129032,0.9,0.7885714285714286,0.8975959507174662
15,0.9868686868686868,0.8258064516129032,0.9,0.7885714285714286,0.8975959507174662
16,0.9868686868686868,0.8258064516129032,0.9,0.7885714285714286,0.8975959507174662
17,0.9868686868686868,0.8258064516129032,0.9,0.7885714285714286,0.8975959507174662
18,0.9868686868686868,0.8258064516129032,0.9,0.7885714285714286,0.8975959507174662
19,0.9868686868686868,0.8258064516129032,0.9,0.7885714285714286,0.8975959507174662
20,0.9868686868686868,0.8258064516129032,0.9,0.7885714285714286,0.8975959507174662
21,0.9868686868686868,0.8258064516129032,0.9,0.7885714285714286,0.8975959507174662
22,0.9868686868686868,0.8258064516129032,0.9,0.7885714285714286,0.8975959507174662
23,0.9868686868686868,0.8258064516129032,0.9,0.7885714285714286,0.8975959507174662
24,0.9868686868686868,0.8258064516129032,0.9,0.7885714285714286,0.8975959507174662
25,0.9868686868686868,0.8258064516129032,0.9,0.7885714285714286,0.8975959507174662
26,0.9868686868686868,0.8258064516129032,0.9,0.7885714285714286,0.8975959507174662
27,0.9868686868686868,0.8258064516129032,0.9,0.7885714285714286,0.8975959507174662
28,0.9868686868686868,0.8258064516129032,0.9,0.7885714285714286,0.8975959507174662
29,0.9868686868686868,0.8258064516129032,0.9,0.7885714285714286,0.8975959507174662
