,AUC,precision,recall,F-measure,Gmean
0,0.6941597796143251,0.10797478150419326,0.4127272727272727,0.16888245634147273,0.5895959725785895
1,0.693884297520661,0.10353812104060367,0.4127272727272727,0.16384435052779378,0.5881243456381969
2,0.6929476584022038,0.10811162426380491,0.43090909090909085,0.1710439404101376,0.6008473711959459
3,0.692892561983471,0.10204247915786073,0.4127272727272727,0.1615993157169628,0.5872733903724404
4,0.6916253443526171,0.10856398270191374,0.43272727272727274,0.17107706019470728,0.6004362400100773
5,0.6946372819100093,0.11120545073375261,0.43090909090909096,0.17505631347046488,0.599650773470638
6,0.6927823691460054,0.1027532065457762,0.4127272727272727,0.16295994023672825,0.5879223019356722
7,0.6978145087235997,0.10512481240906853,0.43272727272727274,0.1675952496210213,0.5996133838344753
8,0.6902662993572085,0.10890793715200289,0.43272727272727274,0.1719006013647065,0.6005453757701715
9,0.6930762167125804,0.108229334721138,0.43272727272727274,0.1715351641622309,0.6009046604587585
10,0.6912764003673095,0.10397367243846481,0.4127272727272727,0.16440805571240355,0.5882696044176958
11,0.6907805325987145,0.1130822727815209,0.43090909090909096,0.17719052446151387,0.6003589527287628
12,0.6981634527089073,0.10718734649769132,0.4127272727272727,0.16787648864519147,0.5887782552492629
13,0.692653810835629,0.09533403948297565,0.43090909090909096,0.1551889929586188,0.5936936519181925
14,0.6922130394857667,0.10163921646680267,0.4127272727272727,0.16150639804772687,0.5871220494141358
15,0.6970064279155188,0.10779391828572156,0.4127272727272727,0.1683682035031035,0.5886081079432541
16,0.6938475665748394,0.1066647749834931,0.4127272727272727,0.1668307791877586,0.5883390127542892
17,0.6930945821854914,0.11140080045740423,0.43272727272727274,0.1749300304973688,0.6021735863306306
18,0.6985307621671258,0.1118968991105214,0.43090909090909096,0.1755470057587008,0.5995947354751479
19,0.693425160697888,0.10471413395142208,0.4127272727272727,0.16525142244075214,0.5883257967133955
20,0.6897337006427916,0.10447077289182552,0.43272727272727274,0.1666067266067266,0.5996652977611656
21,0.6921946740128558,0.10400020644022309,0.4127272727272727,0.16394902387757262,0.5873347996054488
22,0.6913314967860423,0.10785466364058457,0.43090909090909085,0.17067113354796903,0.6006042364584784
23,0.6901744719926538,0.10844729344729345,0.43272727272727274,0.17153740387399868,0.6008670390829901
24,0.6938659320477503,0.11481855127016419,0.43090909090909085,0.17867521367521372,0.6027840516268095
25,0.6928374655647384,0.09900432900432901,0.39454545454545453,0.15676260862034125,0.5771502837196902
26,0.6935537190082645,0.11845813913080974,0.450909090909091,0.1842258954863997,0.6125340677003157
27,0.6986960514233241,0.10246950871270291,0.4127272727272727,0.1618578763934339,0.5868198997652582
28,0.6938842975206612,0.10090776350482995,0.4127272727272727,0.16056157542113123,0.586616239586734
29,0.6941781450872361,0.10326876077124339,0.4127272727272727,0.16347139015483342,0.587910980066976
