,AUC,precision,recall,F-measure,Gmean
0,0.9880099255099255,0.8481176433719563,0.846010296010296,0.8378622703149929,0.9090912977657345
1,0.9880099255099255,0.8481176433719563,0.846010296010296,0.8378622703149929,0.9090912977657345
2,0.9880250478735327,0.8481176433719563,0.846010296010296,0.8378622703149929,0.9090912977657345
3,0.9880099255099255,0.8481176433719563,0.846010296010296,0.8378622703149929,0.9090912977657345
4,0.9880099255099255,0.8481176433719563,0.846010296010296,0.8378622703149929,0.9090912977657345
5,0.9880099255099255,0.8481176433719563,0.846010296010296,0.8378622703149929,0.9090912977657345
6,0.9880174866917291,0.8481176433719563,0.846010296010296,0.8378622703149929,0.9090912977657345
7,0.9880099255099255,0.8481176433719563,0.846010296010296,0.8378622703149929,0.9090912977657345
8,0.9880099255099255,0.8481176433719563,0.846010296010296,0.8378622703149929,0.9090912977657345
9,0.9880099255099255,0.8481176433719563,0.846010296010296,0.8378622703149929,0.9090912977657345
10,0.9880099255099255,0.8481176433719563,0.846010296010296,0.8378622703149929,0.9090912977657345
11,0.9880099255099255,0.8481176433719563,0.846010296010296,0.8378622703149929,0.9090912977657345
12,0.9880099255099255,0.8481176433719563,0.846010296010296,0.8378622703149929,0.9090912977657345
13,0.9880099255099255,0.8481176433719563,0.846010296010296,0.8378622703149929,0.9090912977657345
14,0.9880099255099255,0.8481176433719563,0.846010296010296,0.8378622703149929,0.9090912977657345
15,0.9880099255099255,0.8481176433719563,0.846010296010296,0.8378622703149929,0.9090912977657345
16,0.9880099255099255,0.8481176433719563,0.846010296010296,0.8378622703149929,0.9090912977657345
17,0.9880099255099255,0.8481176433719563,0.846010296010296,0.8378622703149929,0.9090912977657345
18,0.9880099255099255,0.8481176433719563,0.846010296010296,0.8378622703149929,0.9090912977657345
19,0.9880099255099255,0.8481176433719563,0.846010296010296,0.8378622703149929,0.9090912977657345
20,0.9880099255099255,0.8481176433719563,0.846010296010296,0.8378622703149929,0.9090912977657345
21,0.9880099255099255,0.8481176433719563,0.846010296010296,0.8378622703149929,0.9090912977657345
22,0.9880174866917291,0.8481176433719563,0.846010296010296,0.8378622703149929,0.9090912977657345
23,0.9880099255099255,0.8481176433719563,0.846010296010296,0.8378622703149929,0.9090912977657345
24,0.9880099255099255,0.8481176433719563,0.846010296010296,0.8378622703149929,0.9090912977657345
25,0.9880099255099255,0.8481176433719563,0.846010296010296,0.8378622703149929,0.9090912977657345
26,0.9880099255099255,0.8481176433719563,0.846010296010296,0.8378622703149929,0.9090912977657345
27,0.9880070103554952,0.8481176433719563,0.846010296010296,0.8378622703149929,0.9090912977657345
28,0.9880099255099255,0.8481176433719563,0.846010296010296,0.8378622703149929,0.9090912977657345
29,0.9880099255099255,0.8481176433719563,0.846010296010296,0.8378622703149929,0.9090912977657345
