,AUC,precision,recall,F-measure,Gmean
0,0.8262962962962963,0.6351515151515151,0.8808333333333334,0.7297866287339972,0.7694064985239182
1,0.8226346801346802,0.6683764108729046,0.8808333333333334,0.7422519509476031,0.7771563417651428
2,0.8290319865319866,0.6740707568293776,0.8550000000000001,0.7345597345597344,0.7748334196188603
3,0.8174242424242424,0.6359808439504834,0.8950000000000001,0.7369793706750227,0.7790076419486192
4,0.8328787878787879,0.6598268398268399,0.8941666666666667,0.7485564330210429,0.7867351925822426
5,0.8307154882154882,0.6593937268902206,0.9475,0.769525116760667,0.8060272983027206
6,0.8343602693602694,0.6739589442815249,0.8675,0.7373588450018655,0.7735275539353375
7,0.8306228956228956,0.6465467865467865,0.8675,0.7283709273182957,0.7726805008855272
8,0.8304208754208755,0.640106130428711,0.8808333333333334,0.7301360936411833,0.7706391681004423
9,0.831405723905724,0.6497381650607457,0.9083333333333334,0.7495314388722523,0.7887042363641219
10,0.8262121212121212,0.6646709112975979,0.8675,0.7365762892078682,0.7741981306276604
11,0.8374494949494949,0.657283156301389,0.8949999999999999,0.7432388256186883,0.7801266029746741
12,0.8202946127946128,0.6493506493506492,0.8408333333333333,0.7189790769962128,0.7627423307143417
13,0.8283080808080808,0.6366980146290491,0.8550000000000001,0.7222698022698022,0.7667840679809197
14,0.8329882154882156,0.6445887445887446,0.8941666666666667,0.7403571993045678,0.7829760520770719
15,0.8276262626262626,0.6742443064182194,0.8816666666666666,0.7470238659712344,0.7829914201347601
16,0.8296464646464646,0.6466067266067267,0.8550000000000001,0.7233204633204633,0.7639913568947889
17,0.8359595959595959,0.6809305234270171,0.9208333333333332,0.7676873342777233,0.8003525575204108
18,0.8271127946127946,0.6324870828096635,0.8808333333333334,0.7268410744840952,0.7676663792599043
19,0.8336195286195286,0.6647814551040357,0.8541666666666666,0.7266424142854347,0.7637592865625915
20,0.8210690235690237,0.64411045943304,0.8808333333333334,0.7265939852896375,0.7639621303129795
21,0.834107744107744,0.6401731601731602,0.8675,0.7283709273182958,0.771073572975072
22,0.8322502805836139,0.6734632034632034,0.8550000000000001,0.738553570181477,0.7812528502524112
23,0.8233333333333333,0.6370895071944547,0.8541666666666667,0.7199308054480469,0.7618388552655041
24,0.8221969696969698,0.6480303030303031,0.8675,0.7244144144144145,0.7604494677461308
25,0.8265488215488215,0.6419122906079429,0.8941666666666667,0.7385964912280701,0.7790522689222252
26,0.8332996632996633,0.6548503670242801,0.9341666666666667,0.7585672514619882,0.7917408203352213
27,0.8298569023569023,0.6433242120198642,0.8808333333333334,0.7372649157501532,0.7849924266138819
28,0.8337962962962964,0.6658549783549783,0.8816666666666666,0.7400909307964179,0.7719522655154036
29,0.8233670033670034,0.6680300905265841,0.8675,0.7333102620059142,0.7693074596821535
