,AUC,precision,recall,F-measure,Gmean
0,0.7789730639730639,0.4299194991055456,1.0,0.5947534007574575,0.34027935207749527
1,0.7789730639730639,0.4299194991055456,1.0,0.5947534007574575,0.34027935207749527
2,0.7789730639730639,0.4299194991055456,1.0,0.5947534007574575,0.34027935207749527
3,0.7789730639730639,0.4299194991055456,1.0,0.5947534007574575,0.34027935207749527
4,0.7789730639730639,0.4299194991055456,1.0,0.5947534007574575,0.34027935207749527
5,0.7789730639730639,0.4299194991055456,1.0,0.5947534007574575,0.34027935207749527
6,0.7789730639730639,0.4299194991055456,1.0,0.5947534007574575,0.34027935207749527
7,0.7789730639730639,0.4299194991055456,1.0,0.5947534007574575,0.34027935207749527
8,0.7789730639730639,0.4299194991055456,1.0,0.5947534007574575,0.34027935207749527
9,0.7789730639730639,0.4299194991055456,1.0,0.5947534007574575,0.34027935207749527
10,0.7789730639730639,0.4299194991055456,1.0,0.5947534007574575,0.34027935207749527
11,0.7789730639730639,0.4299194991055456,1.0,0.5947534007574575,0.34027935207749527
12,0.7789730639730639,0.4299194991055456,1.0,0.5947534007574575,0.34027935207749527
13,0.7789730639730639,0.4299194991055456,1.0,0.5947534007574575,0.34027935207749527
14,0.7789730639730639,0.4299194991055456,1.0,0.5947534007574575,0.34027935207749527
15,0.7789730639730639,0.4299194991055456,1.0,0.5947534007574575,0.34027935207749527
16,0.7789730639730639,0.4299194991055456,1.0,0.5947534007574575,0.34027935207749527
17,0.7789730639730639,0.4299194991055456,1.0,0.5947534007574575,0.34027935207749527
18,0.7789730639730639,0.4299194991055456,1.0,0.5947534007574575,0.34027935207749527
19,0.7789730639730639,0.4299194991055456,1.0,0.5947534007574575,0.34027935207749527
20,0.7789730639730639,0.4299194991055456,1.0,0.5947534007574575,0.34027935207749527
21,0.7789730639730639,0.4299194991055456,1.0,0.5947534007574575,0.34027935207749527
22,0.7789730639730639,0.4299194991055456,1.0,0.5947534007574575,0.34027935207749527
23,0.7789730639730639,0.4299194991055456,1.0,0.5947534007574575,0.34027935207749527
24,0.7789730639730639,0.4299194991055456,1.0,0.5947534007574575,0.34027935207749527
25,0.7789730639730639,0.4299194991055456,1.0,0.5947534007574575,0.34027935207749527
26,0.7789730639730639,0.4299194991055456,1.0,0.5947534007574575,0.34027935207749527
27,0.7789730639730639,0.4299194991055456,1.0,0.5947534007574575,0.34027935207749527
28,0.7789730639730639,0.4299194991055456,1.0,0.5947534007574575,0.34027935207749527
29,0.7789730639730639,0.4299194991055456,1.0,0.5947534007574575,0.34027935207749527
